Text,Sentiment,Ticker
some stocks at all time highs aon as tv wb weeeeee spx spy,1,ALL
some stocks at all time highs aon as tv wb weeeeee spx spy,1,TIME
some stocks at all time highs aon as tv wb weeeeee spx spy,1,AON
some stocks at all time highs aon as tv wb weeeeee spx spy,1,TV
some stocks at all time highs aon as tv wb weeeeee spx spy,1,WB
ana and amn bounced off same double bottom to may see test back to 9.00 now on ana once into the 8.75 range,1,NOW
ana and amn bounced off same double bottom to may see test back to 9.00 now on ana once into the 8.75 range,1,ONCE
ana and amn bounced off same double bottom to may see test back to 9.00 now on ana once into the 8.75 range,1,INTO
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,CBMX
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,NOW
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,LOOK
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,AT
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,BGMD
cbmx to history repeated another hge day to now look at bgmd and tek they have same exact pattern to cbmx float 1 million l to tek 2.4,1,CBMX
dvax witnessed a record number of call and put contracts during the busy trading session,1,DVAX
dvax witnessed a record number of call and put contracts during the busy trading session,1,CALL
opk broke out from its sideways consolidation with a 5 percent rally and a close over resistance at 7,1,OPK
opk broke out from its sideways consolidation with a 5 percent rally and a close over resistance at 7,1,OUT
opk broke out from its sideways consolidation with a 5 percent rally and a close over resistance at 7,1,AT
idcc breakout on either side on closing basis may give good direction 50 simple moving average acting as support,1,IDCC
idcc breakout on either side on closing basis may give good direction 50 simple moving average acting as support,1,GOOD
yhoo sitting just under highs it will interesting to see if it can break 21.5 next week,1,YHOO
yhoo sitting just under highs it will interesting to see if it can break 21.5 next week,1,IT
yhoo sitting just under highs it will interesting to see if it can break 21.5 next week,1,IF
yhoo sitting just under highs it will interesting to see if it can break 21.5 next week,1,IT
nfx if it breaks down below 178.23 w volume it may retreat to support at 160 short term bearish,-1,NFX
nfx if it breaks down below 178.23 w volume it may retreat to support at 160 short term bearish,-1,IF
nfx if it breaks down below 178.23 w volume it may retreat to support at 160 short term bearish,-1,IT
nfx if it breaks down below 178.23 w volume it may retreat to support at 160 short term bearish,-1,IT
nfx if it breaks down below 178.23 w volume it may retreat to support at 160 short term bearish,-1,AT
zcs got an alert this morning bid 0.89 ask is 1.46,1,AN
zcs got an alert this morning bid 0.89 ask is 1.46,1,BID
hpq awesome breakout buy on dips,1,HPQ
ntsp was the big winner in the this week up 25 percent due to buy out,1,BIG
ntsp was the big winner in the this week up 25 percent due to buy out,1,OUT
dnkn digesting gains with selling pressure pullback to the 50 d ma would be healthy,1,DNKN
dnkn digesting gains with selling pressure pullback to the 50 d ma would be healthy,1,MA
ft to the stock is extended take some profits and look for new base to form,1,FT
ft to the stock is extended take some profits and look for new base to form,1,SOME
ft to the stock is extended take some profits and look for new base to form,1,LOOK
ft to the stock is extended take some profits and look for new base to form,1,FORM
nkd well above the moving averages look for som eprofit taking and new base formation,1,LOOK
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,SSYS
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,AT
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,MA
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,LOOK
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,MIN
ssys currently at 200 d ma look for min 8 week base to form would be healthy,1,FORM
s from the action last week looks like s and cw may be heating up again for big run,1,CW
s from the action last week looks like s and cw may be heating up again for big run,1,BIG
s from the action last week looks like s and cw may be heating up again for big run,1,RUN
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,CENX
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,DAKT
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,IO
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,MVG
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,SNSS
short list monday azk cenx dakt emk io mvg qty snss stk tas vocs,-1,TAS
dakt short 9.88 100 simple moving average break ideal flat and trendless and red spy will trade relative weakness,-1,DAKT
eading stocks analysis updated failing breakouts and high volume 50 displaced moving average breaks confirm correction aap fb ddd esf,-1,AAP
eading stocks analysis updated failing breakouts and high volume 50 displaced moving average breaks confirm correction aap fb ddd esf,-1,FB
eading stocks analysis updated failing breakouts and high volume 50 displaced moving average breaks confirm correction aap fb ddd esf,-1,DDD
ctic looking to scale back into a long monday hoping for sub 1.30 stock,1,CTIC
ctic looking to scale back into a long monday hoping for sub 1.30 stock,1,INTO
ctic looking to scale back into a long monday hoping for sub 1.30 stock,1,LONG
daa nice double bottom formed scale buy here 1.00 bullish,1,NICE
cbk long 6.22 wants back top of range 6.60 hammer off 50 simple moving average and low light volume inside day,1,CBK
cbk long 6.22 wants back top of range 6.60 hammer off 50 simple moving average and low light volume inside day,1,LONG
cbk long 6.22 wants back top of range 6.60 hammer off 50 simple moving average and low light volume inside day,1,LOW
chk ove this consolidation after the big move up strong support at 20 watch out for a move over 21,1,CHK
chk ove this consolidation after the big move up strong support at 20 watch out for a move over 21,1,BIG
chk ove this consolidation after the big move up strong support at 20 watch out for a move over 21,1,AT
chk ove this consolidation after the big move up strong support at 20 watch out for a move over 21,1,OUT
xx to cheap name but ready to clear this bull flag if volume continues,1,NAME
xx to cheap name but ready to clear this bull flag if volume continues,1,IF
nke bull penant,1,NKE
end added to our list of best stock picks to trade alerts will be sent to members,1,BEST
ice is added to our best stock picks as a short trade we took profits on our short last thursday,-1,ICE
ice is added to our best stock picks as a short trade we took profits on our short last thursday,-1,BEST
bbg short 14.86 or wait for 14.79 break low,-1,BBG
bbg short 14.86 or wait for 14.79 break low,-1,LOW
hs over 48.20 at first for a small trade to second line,1,AT
hs over 48.20 at first for a small trade to second line,1,LINE
vxx vxy may be in play spy qqq dia may pull back watch ng gaz aap gd sv and some accumulation on gdx and ngt,1,PLAY
vxx vxy may be in play spy qqq dia may pull back watch ng gaz aap gd sv and some accumulation on gdx and ngt,1,NG
vxx vxy may be in play spy qqq dia may pull back watch ng gaz aap gd sv and some accumulation on gdx and ngt,1,AAP
vxx vxy may be in play spy qqq dia may pull back watch ng gaz aap gd sv and some accumulation on gdx and ngt,1,GD
vxx vxy may be in play spy qqq dia may pull back watch ng gaz aap gd sv and some accumulation on gdx and ngt,1,SOME
jcp aaaand there goes that sg and a increase,-1,JCP
omex to was on tv tonight show called silver ush to huge potential check this out,1,OMEX
omex to was on tv tonight show called silver ush to huge potential check this out,1,TV
omex to was on tv tonight show called silver ush to huge potential check this out,1,HUGE
omex to was on tv tonight show called silver ush to huge potential check this out,1,OUT
nis over 260 will run hard ong,1,RUN
iking the email i just got about deck very useful cc user,1,DECK
iking the email i just got about deck very useful cc user,1,CC
aim looks interesting for a trade will look to open .5 pos,1,LOOK
pre market winners si fas db tot htz asm ex tna e nkd,1,DB
pre market winners si fas db tot htz asm ex tna e nkd,1,TOT
pre market winners si fas db tot htz asm ex tna e nkd,1,HTZ
pre market winners si fas db tot htz asm ex tna e nkd,1,ASM
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,DDD
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,DDS
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,DEO
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,DST
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,PSO
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,GSK
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,IO
pre market osers ddd dds deo dst pso vxx fxy gsk io ngg,-1,NGG
ddd split today and stock is down 12 percent in 33.25 its cheap with growth expectations at this point imo nice to dip your toe on vxx spy,1,DDD
ddd split today and stock is down 12 percent in 33.25 its cheap with growth expectations at this point imo nice to dip your toe on vxx spy,1,AT
ddd split today and stock is down 12 percent in 33.25 its cheap with growth expectations at this point imo nice to dip your toe on vxx spy,1,IMO
ddd split today and stock is down 12 percent in 33.25 its cheap with growth expectations at this point imo nice to dip your toe on vxx spy,1,NICE
omex at 3.50 now and may break out,1,OMEX
omex at 3.50 now and may break out,1,AT
omex at 3.50 now and may break out,1,NOW
omex at 3.50 now and may break out,1,OUT
chk 6600 weekly 20.50 puts bought vs oi of 148,-1,CHK
